Feature ID	Taxon
G001865655	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter sp. 1_2014MBL_MicDiv;t__
G001865765	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudotuberculosis;t__
G001865835	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides;s__Myroides sp. ZB35;t__
G001865855	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia seriolae;t__
G001866515	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia timonae;t__
G001866985	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudotuberculosis;t__
G001867005	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudotuberculosis;t__
G001867045	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium pseudotuberculosis;t__
G001867465	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867525	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867535	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867555	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867615	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867795	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867835	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867875	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867915	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001867975	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868045	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868055	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868105	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868115	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868145	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868185	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868195	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868205	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868225	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868275	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868315	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868345	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868405	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868425	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868525	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868545	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868555	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868715	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001868805	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869295	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869305	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869395	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869405	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869445	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869655	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869735	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869815	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869885	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869945	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001869985	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001870005	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001870015	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus;s__Oenococcus oeni;t__
G001870125	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrosocosmicus;s__Candidatus Nitrosocosmicus sp. G61;t__
G001870225	k__Bacteria;p__Cyanobacteria;c__;o__Gloeoemargaritales;f__Gloeomargaritaceae;g__Gloeomargarita;s__Gloeomargarita lithophora;t__
G001870485	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Oceanisphaera;s__Oceanisphaera psychrotolerans;t__
G001870665	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis;t__
G001870675	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseinatronobacter;s__Roseinatronobacter thiooxidans;t__
G001870735	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Arsenicibacter;s__Arsenicibacter rosenii;t__
G001870905	k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Coleofasciculaceae;g__Geitlerinema;s__Geitlerinema sp. PCC 9228;t__
G001871035	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__Deltaproteobacteria bacterium CG1_02_45_11;t__
G001871115	k__Bacteria;p__Elusimicrobia;c__;o__;f__;g__;s__Elusimicrobia bacterium CG1_02_56_21;t__
G001871125	k__Bacteria;p__Elusimicrobia;c__;o__;f__;g__;s__Elusimicrobia bacterium CG1_02_37_114;t__
G001871165	k__Bacteria;p__Candidatus Falkowbacteria;c__;o__;f__;g__;s__Candidatus Falkowbacteria bacterium CG1_02_37_21;t__
G001871235	k__Bacteria;p__Candidatus Falkowbacteria;c__;o__;f__;g__;s__Candidatus Falkowbacteria bacterium CG1_02_41_21;t__
G001871285	k__Bacteria;p__Candidatus Gottesmanbacteria;c__;o__;f__;g__;s__Candidatus Gottesmanbacteria bacterium CG1_02_37_22;t__
G001871315	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__;s__Helicobacteraceae bacterium CG1_02_36_14;t__
G001871325	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__;f__;g__;s__Ignavibacteria bacterium CG1_02_37_35;t__
G001871365	k__Bacteria;p__Candidatus Kuenenbacteria;c__;o__;f__;g__;s__Candidatus Kuenenbacteria bacterium CG1_02_38_13;t__
G001871415	k__Archaea;p__Candidatus Woesearchaeota;c__;o__;f__;g__;s__Candidatus Woesearchaeota archaeon CG1_02_57_44;t__
G001871435	k__Bacteria;p__Candidatus Magasanikbacteria;c__;o__;f__;g__;s__Candidatus Magasanikbacteria bacterium CG1_02_32_51;t__
G001871445	k__Bacteria;p__Candidatus Magasanikbacteria;c__;o__;f__;g__;s__Candidatus Magasanikbacteria bacterium CG1_02_41_34;t__
G001871475	k__Archaea;p__Candidatus Micrarchaeota;c__;o__;f__;g__;s__Candidatus Micrarchaeota archaeon CG1_02_47_40;t__
G001871535	k__Archaea;p__Candidatus Micrarchaeota;c__;o__;f__;g__;s__Candidatus Micrarchaeota archaeon CG1_02_49_24;t__
G001871575	k__Bacteria;p__Caldiserica;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__Caldisericum;s__Caldisericum sp. CG2_30_36_11;t__
G001871685	k__Bacteria;p__Nitrospirae;c__;o__;f__;g__;s__Nitrospirae bacterium CG1_02_44_142;t__
G001871765	k__Bacteria;p__Candidatus Nomurabacteria;c__;o__;f__;g__;s__Candidatus Nomurabacteria bacterium CG1_02_43_90;t__
G001871815	k__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__;s__Candidatus Omnitrophica bacterium CG1_02_40_15;t__
G001871835	k__Bacteria;p__Candidatus Beckwithbacteria;c__;o__;f__;g__;s__Candidatus Beckwithbacteria bacterium CG2_30_44_31;t__
G001871865	k__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__;s__Candidatus Omnitrophica bacterium CG1_02_41_171;t__
G001871895	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__;s__Anaerolineae bacterium CG1_02_58_13;t__
G001871925	k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__;f__;g__;s__Zetaproteobacteria bacterium CG1_02_53_45;t__
G001871995	k__Bacteria;p__;c__;o__;f__;g__;s__bacterium CG1_02_42_9;t__
G001872005	k__Bacteria;p__Candidatus Collierbacteria;c__;o__;f__;g__;s__Candidatus Collierbacteria bacterium CG1_02_44_10;t__
G001872035	k__Bacteria;p__Candidatus Beckwithbacteria;c__;o__;f__;g__;s__Candidatus Beckwithbacteria bacterium CG1_02_47_37;t__
G001872105	k__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__;s__Candidatus Omnitrophica bacterium CG1_02_49_16;t__
G001872165	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__;s__Anaerolineae bacterium CG2_30_58_95;t__
G001872225	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_37_13;t__
G001872245	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_37_51;t__
G001872265	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_39_15;t__
G001872305	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_40_25;t__
G001872335	k__Bacteria;p__Candidatus Pacebacteria;c__;o__;f__;g__;s__Candidatus Pacebacteria bacterium CG1_02_43_31;t__
G001872385	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_40_82;t__
G001872425	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_41_26;t__
G001872435	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_41_12;t__
G001872485	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_44_31;t__
G001872505	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_50_68;t__
G001872545	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG1_02_58_44;t__
G001872575	k__Bacteria;p__Candidatus Peregrinibacteria;c__;o__;f__;g__;s__Candidatus Peregrinibacteria bacterium CG1_02_54_53;t__
G001872685	k__Bacteria;p__Candidatus Marinimicrobia;c__;o__;f__;g__;s__Candidatus Marinimicrobia bacterium CG1_02_48_14;t__
G001872735	k__Bacteria;p__Verrucomicrobia;c__;o__;f__;g__;s__Verrucomicrobia bacterium CG1_02_43_26;t__
G001872775	k__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__;s__Candidatus Omnitrophica bacterium CG1_02_43_210;t__
G001872865	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae;g__;s__Gallionellaceae bacterium CG1_02_60_948;t__
G001872925	k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__;f__;g__;s__Dehalococcoidia bacterium CG2_30_46_19;t__
G001872935	k__Bacteria;p__;c__;o__;f__;g__;s__bacterium CG2_30_33_46;t__
G001872945	k__Bacteria;p__;c__;o__;f__;g__;s__bacterium CG2_30_37_16;t__
G001872985	k__Bacteria;p__;c__;o__;f__;g__;s__bacterium CG2_30_54_10;t__
G001872995	k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__;s__Bacteroidetes bacterium CG2_30_32_10;t__
G001873005	k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__;f__;g__;s__Dehalococcoidia bacterium CG2_30_46_9;t__
G001873045	k__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__;s__Candidatus Omnitrophica bacterium CG1_02_49_10;t__
G001873075	k__Bacteria;p__Fibrobacteres;c__;o__;f__;g__;s__Fibrobacteres bacterium CG2_30_45_31;t__
G001873115	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__;g__;s__Desulfobacterales bacterium CG2_30_60_27;t__
G001873135	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__;s__Helicobacteraceae bacterium CG2_30_36_10;t__
G001873185	k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__;f__;g__;s__Ignavibacteria bacterium CG2_30_36_16;t__
G001873245	k__Bacteria;p__Candidatus Moranbacteria;c__;o__;f__;g__;s__Candidatus Moranbacteria bacterium CG2_30_45_14;t__
G001873265	k__Bacteria;p__Nitrospirae;c__;o__;f__;g__;s__Nitrospirae bacterium CG2_30_41_42;t__
G001873305	k__Bacteria;p__Candidatus Nomurabacteria;c__;o__;f__;g__;s__Candidatus Nomurabacteria bacterium CG2_30_43_9;t__
G001873365	k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__;g__;s__Oscillatoriales cyanobacterium CG2_30_40_61;t__
G001873375	k__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__;g__;s__Oscillatoriales cyanobacterium CG2_30_44_21;t__
G001873405	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG2_30_36_18;t__
G001873435	k__Bacteria;p__Candidatus Pacebacteria;c__;o__;f__;g__;s__Candidatus Pacebacteria bacterium CG2_30_36_39;t__
G001873465	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG2_30_36_38;t__
G001873485	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG2_30_44_11;t__
G001873495	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG2_30_44_18;t__
G001873515	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG2_30_45_37;t__
G001873525	k__Bacteria;p__;c__;o__;f__;g__;s__Parcubacteria group bacterium CG2_30_48_51;t__
G001873565	k__Bacteria;p__Candidatus Peregrinibacteria;c__;o__;f__;g__;s__Candidatus Peregrinibacteria bacterium CG2_30_44_17;t__
G001873595	k__Bacteria;p__Candidatus Roizmanbacteria;c__;o__;f__;g__;s__Candidatus Roizmanbacteria bacterium CG2_30_33_16;t__
G001873625	k__Bacteria;p__Candidatus Saccharibacteria;c__;o__;f__;g__;s__Candidatus Saccharibacteria bacterium CG2_30_41_52;t__
G001873675	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__;s__Syntrophaceae bacterium CG2_30_49_12;t__
G001873715	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Thiomicrospira;s__Thiomicrospira sp. CG2_30_44_34;t__
G001873745	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__;s__Syntrophaceae bacterium CG2_30_58_14;t__
G001873755	k__Bacteria;p__Candidatus Wirthbacteria;c__;o__;f__;g__;s__Candidatus Wirthbacteria bacterium CG2_30_54_11;t__
G001873785	k__Bacteria;p__;c__;o__;f__;g__;s__bacterium CG2_30_40_12;t__
G001873795	k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__;f__;g__;s__Zetaproteobacteria bacterium CG2_30_46_52;t__
G001873845	k__Archaea;p__Euryarchaeota;c__;o__Candidatus Altiarchaeales;f__;g__Candidatus Altiarchaeum;s__Candidatus Altiarchaeum sp. CG2_30_32_3053;t__
G001873875	k__Bacteria;p__Candidatus Moranbacteria;c__;o__;f__;g__;s__Candidatus Moranbacteria bacterium CG2_30_41_165;t__
G001873905	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__Deltaproteobacteria bacterium CG2_30_43_15;t__
G001873945	k__Bacteria;p__Candidatus Desantisbacteria;c__;o__;f__;g__;s__Candidatus Desantisbacteria bacterium CG2_30_40_21;t__
G001874005	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__Desulfobacteraceae bacterium CG2_30_51_40;t__
G001874025	k__Bacteria;p__Candidatus Omnitrophica;c__;o__;f__;g__;s__Candidatus Omnitrophica bacterium CG1_02_46_14;t__
G001874155	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp. MedPE-SWchi;t__
G001874165	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__Crocinitomix sp. MedPE-SWsnd;t__
G001874305	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__Bacteriovorax;s__Bacteriovorax sp. MedPE-SWde;t__
G001874325	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp. MedPE-SWcel;t__
G001874625	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia rettgeri;t__
G001875255	k__Bacteria;p__candidate division Hyd24-12;c__;o__;f__;g__;s__candidate division Hyd24-12 bacterium JCC-6;t__
G001875345	k__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__Marine Group III euryarchaeote CG-Epi1;t__
G001875425	k__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__Marine Group III euryarchaeote CG-Bathy1;t__
G001875605	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__;g__;s__Cellvibrionales bacterium GSC11;t__
G001875845	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001875875	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001875905	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876005	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876035	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876055	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876085	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876095	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876115	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876175	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876195	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001876255	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium diphtheriae;t__
G001878675	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus;s__Virgibacillus halodenitrificans;t__
G001878775	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. AR2-3;t__
G001879715	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nioella;s__Nioella nitratireducens;t__
G001880325	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__Thermus brockianus;t__
G001881485	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella;s__Rickettsiella grylli;t__
G001881495	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella;s__Candidatus Rickettsiella isopodorum;t__
G001881585	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium heckeshornense;t__
G001884305	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella;s__Weissella confusa;t__
G001884705	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Couchioplanes;s__Couchioplanes caeruleus;t__Couchioplanes caeruleus subsp. caeruleus
G001884735	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans;t__
G001884825	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__;s__Bacillaceae bacterium G1;t__
G001885655	k__Bacteria;p__Cyanobacteria;c__;o__Chroococcales;f__Microcystaceae;g__Microcystis;s__Microcystis aeruginosa;t__
G001886395	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas mediterranea;t__
G001886435	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas mediterranea;t__
G001886695	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter;s__Erythrobacter gangjinensis;t__
G001886715	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Nocardia;s__Nocardia soli;t__
G001886815	k__Bacteria;p__Calditrichaeota;c__Calditrichae;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__Caldithrix abyssi;t__
